490 688 1130 1860 3338 5928 9813 10784 7540 4192 4556 5780 6022 4930 3530 3469 4955 5805 5536 4236 2979 1975 1454 933 658 1476 1626 1817 1728 1626 664 946 1546 2607 4646 8270 11792 10221 6261 3284 5535 6519 6064 4579 3180 3156 4645 5671 6241 5219 3889 2714 1816 1296 837 1560 1685 1864 1856 1787 542 807 1206 1994 3594 6359 10749 12212 8204 4629 4839 6411 6441 5334 3789 3874 5449 6282 5926 4673 3310 2222 1537 1044 753 1619 1785 1896 1849 1775 667 987 1580 2705 4834 8655 12441 10986 6517 3591 5832 6839 6227 4795 3235 3253 4743 6174 6659 5506 3994 2819 1952 1317 929 1672 1804 1824 2062 1942 
256 411 601 902 1396 2555 4452 7952 11152 9246 6348 11779 12625 7551 3777 5219 5624 4955 3519 2505 1638 1199 857 585 446 1135 1253 1216 1239 1165 401 547 759 1253 1997 3556 6457 10574 11310 7731 9676 14292 10953 5773 2930 4938 5920 5685 4531 3183 2163 1545 1074 781 523 1172 1236 1347 1287 1295 359 485 687 1093 1685 2892 5039 8820 12474 10385 7293 13193 14163 8475 4259 5887 6369 5381 4126 2806 1876 1306 970 704 485 1250 1395 1377 1412 1322 389 557 858 1388 2239 3965 7288 11694 12805 8512 10816 15709 12223 6270 3269 5496 6648 6469 5161 3523 2446 1713 1209 815 609 1340 1416 1479 1532 1449 
4764 6790 7688 6342 4358 2797 1745 1146 847 552 1365 1352 1488 1458 1367 537 698 1158 1716 2727 4410 6970 8427 7321 5040 6107 9228 9753 6951 4135 5824 7546 7125 5362 3450 2237 1487 1003 729 489 1374 1442 1479 1482 1309 499 645 900 1423 2127 3583 5629 7917 8488 6299 4766 7620 10016 8503 5428 5218 7191 8079 6797 4563 2983 1849 1230 826 582 1376 1558 1617 1596 1500 574 824 1208 1863 3015 4770 7348 9164 7976 5450 6495 9861 10390 7364 4540 6582 8592 8204 6069 3861 2491 1611 1073 778 564 1599 1648 1675 1679 1535 517 749 1037 1547 2488 4151 6426 9157 9456 7050 5439 8682 11250 9800 6295 
47553 16735 2551 860 390 221 109 92 66 40 1005 1043 989 898 838 490 623 784 1049 1316 1747 2155 2639 3033 3043 639 1287 3264 11732 40013 70508 6609 1702 710 378 220 115 87 76 60 1131 1093 969 926 805 445 590 750 884 1201 1650 2052 2503 2975 3281 593 1026 2258 6360 27090 53369 19885 3198 1129 500 306 164 120 77 53 1178 1116 1081 1025 916 568 665 903 1076 1455 1967 2586 3066 3367 3471 825 1611 3827 13186 45008 76147 6480 1553 598 283 168 101 85 53 43 1166 1148 1075 986 857 460 594 791 1007 1345 1772 2274 2855 3380 3570 530 983 2069 6593 29048 
3158 3694 3687 3356 2760 2147 1512 1194 867 604 1049 1183 1287 1301 1350 165 268 448 722 1357 3058 8293 24442 17848 5681 10685 8724 5148 2844 1737 3461 4020 3753 3271 2466 1902 1405 992 741 533 1128 1268 1326 1396 1374 183 257 417 623 1125 2272 5358 16103 28073 10549 10247 10898 7284 3927 2247 3392 3913 4005 3613 2962 2227 1681 1186 949 729 1099 1156 1309 1367 1458 211 348 519 895 1546 3544 9190 26718 19633 6439 11648 9487 5623 3138 1844 3989 4236 4111 3555 2780 2092 1523 1162 823 661 1207 1471 1451 1530 1565 174 293 374 640 1076 2261 5561 17042 30430 11589 11405 11927 7994 4348 2469 
88 158 226 488 1133 4200 45469 17101 2471 847 5046 4496 3446 2482 1739 2193 2638 2911 3070 2874 2308 1847 1469 1063 825 1225 1459 1692 1764 1805 135 258 424 943 2547 13236 75988 6724 1771 709 5225 4184 3217 2241 1603 2064 2611 3066 3231 3156 2734 2206 1814 1355 1072 1185 1406 1744 1779 1980 135 176 341 638 1560 5385 52599 20542 3250 1107 5649 5015 3951 2692 1925 2475 3024 3349 3539 3214 2661 2212 1621 1272 932 1411 1676 1898 2038 2125 132 182 350 732 2259 12613 79752 6253 1526 575 5534 4662 3397 2337 1567 2279 2838 3383 3468 3379 2875 2498 1919 1506 1184 1312 1507 1741 1984 2145 
1286 1700 2231 2782 3171 3451 3148 2705 2077 1613 1475 1915 2455 2846 3030 486 1025 2490 9539 46663 13217 3149 1236 549 329 2739 2593 2221 1773 1546 1599 2107 2502 3257 3432 3655 3159 2557 2010 1471 1794 2285 2762 3111 3155 483 863 1948 5377 24971 35697 6865 2309 999 530 2899 2903 2538 2147 1729 1429 1839 2368 3006 3459 3707 3402 2853 2169 1727 1597 2000 2612 3023 3248 658 1226 3147 10932 50892 15176 3867 1522 767 405 2976 2644 2382 1990 1553 1817 2241 2976 3550 3832 3835 3505 2731 2217 1656 1934 2454 2935 3349 3591 407 818 1723 5159 26697 38318 7003 2133 876 489 3224 3160 2745 2347 1828 
607 1012 1941 4006 9581 18577 13471 5783 2459 1298 3236 3394 3165 2620 2113 1844 2541 3410 4071 4296 3927 3013 2299 1613 1229 1816 2047 2414 2435 2423 881 1525 2903 6577 15286 19612 9469 3978 2088 1142 3510 3436 3073 2550 1906 1706 2341 3108 4077 4317 4379 3532 2709 1999 1470 1756 2039 2405 2579 2649 757 1208 2193 4563 10363 20711 15305 6417 2952 1561 3463 3623 3514 2991 2284 2102 2897 3843 4626 4796 4159 3300 2515 1933 1326 2006 2267 2628 2739 2733 887 1505 3099 6916 16367 20678 10261 4292 2095 1113 3838 3787 3214 2708 2092 1799 2684 3460 4303 4871 4804 3944 3077 2214 1551 1836 2236 2551 2838 2780 
809 1084 1449 1978 2556 3263 3530 3421 3059 2442 1708 2507 3612 4562 5089 2055 5512 19312 26498 7593 2585 1126 622 339 233 1831 1794 1656 1410 1218 1049 1429 1897 2521 3238 3861 3976 3641 3052 2354 2307 3314 4480 5377 5579 1633 3894 11695 34373 16450 4922 2035 1063 610 350 2099 1934 1913 1730 1464 888 1234 1643 2158 2759 3484 3965 3941 3391 2773 1866 2733 3866 5128 5667 2490 6387 22279 29910 8705 3105 1513 810 452 282 2024 1918 1764 1573 1363 1149 1459 2031 2748 3375 4130 4226 3872 3232 2522 2398 3481 4737 5753 5792 1540 3767 11838 35757 17026 5036 1963 935 513 315 2159 2110 2105 1671 1531 
5993 6436 5544 3925 2588 1719 1181 833 548 388 1002 1162 1091 1143 1076 340 453 686 968 1651 2620 4543 7326 9312 7875 7900 18120 16184 6663 2879 6676 6373 5008 3397 2254 1492 1018 751 513 376 1088 1198 1226 1185 1123 311 438 631 829 1380 2161 3623 6317 9183 9431 5481 13516 21048 11184 4760 6497 7046 6032 4284 2917 1869 1261 878 645 510 1112 1208 1256 1279 1255 406 537 793 1089 1806 2941 4833 8257 10313 8923 9101 20215 17714 7464 3385 7568 7431 5712 3839 2573 1717 1159 802 604 465 1316 1397 1390 1405 1306 349 459 680 1009 1525 2378 4044 6780 10268 11042 6058 15258 23792 12816 5340 
