7265 6911 5109 3309 2048 1312 825 563 454 335 999 980 986 987 996 326 437 579 917 1294 2034 3194 5072 7150 7476 4502 18500 33405 7745 2440 7802 6371 4283 2682 1728 1149 806 554 404 330 1077 1088 1034 1086 1013 248 411 524 765 1106 1770 2716 4370 6672 7980 3030 9603 37281 17528 4638 8497 7944 5672 3640 2357 1423 1016 722 556 380 1065 1190 1114 1201 1129 391 493 725 993 1585 2247 3696 5810 8172 8714 5442 21028 38239 9279 3017 8393 6920 4604 2860 1820 1188 806 577 422 307 1084 1159 1158 1037 1059 334 420 526 771 1143 1875 2747 4649 6937 8531 2884 9527 39661 18386 4485 
648 1216 2724 8105 28843 19797 5481 2112 978 526 2556 2537 2398 2017 1690 1387 1950 2597 3291 3605 3653 3394 2744 2044 1604 1883 2377 2993 3360 3275 1066 2065 4737 16618 33668 10703 3447 1566 838 467 2700 2518 2298 1880 1607 1222 1657 2265 2885 3480 3827 3762 3082 2339 1802 1697 2133 2735 3214 3581 778 1448 3251 9147 31473 22100 6166 2461 1116 630 2843 2960 2545 2194 1817 1585 2007 2725 3425 3885 4000 3671 3031 2337 1732 2118 2714 3231 3611 3694 1031 1984 4819 17293 35695 11087 3571 1568 786 430 2853 2765 2433 1990 1690 1358 1738 2416 3102 3741 4044 3925 3318 2629 1979 1831 2389 2979 3486 3696 
97 116 150 257 393 705 1346 3209 9255 29568 27289 25962 5503 1784 854 3680 3253 2738 2152 1583 1196 894 663 494 421 903 958 996 1050 1103 144 211 247 361 675 1121 2227 5671 18742 29920 45189 12312 3461 1408 767 3837 3648 3160 2532 1929 1397 1043 794 602 451 806 930 1065 1065 1101 118 140 267 321 516 883 1528 3552 10359 32062 29917 28756 6493 2278 1096 3852 3633 2858 2301 1729 1196 999 722 537 461 961 1038 1015 1096 1132 108 167 238 367 606 1119 2317 6065 20395 32924 49319 13022 3521 1424 680 4286 4109 3504 2766 2130 1593 1218 901 695 510 995 993 1099 1198 1222 
723 1048 1716 2788 4966 7969 9721 7719 4584 2701 3402 4056 4207 3700 3071 2659 3915 5155 6137 5474 3966 2785 1791 1273 885 1712 1927 1986 2001 1858 915 1446 2274 4001 6799 9407 9505 6310 3701 2158 3901 4395 4382 3699 2764 2182 3322 4899 6177 6433 5084 3550 2335 1557 1098 1697 1923 2035 2096 1949 793 1178 1810 3188 5272 8734 10625 8321 5013 2929 3670 4317 4740 4309 3380 2718 4304 5825 6661 6025 4442 3004 2017 1312 950 2021 2105 2280 2201 2003 985 1510 2392 4033 7291 10797 10272 6736 3927 2333 4356 4806 4732 4126 2983 2490 3672 5214 6641 6929 5457 3789 2530 1696 1213 1986 2092 2265 2398 2152 
6848 14468 15945 8137 3628 1858 1014 656 381 293 1358 1322 1356 1272 1140 596 798 1131 1547 2152 3109 3917 4482 4461 3725 2801 5130 8950 11058 8538 10669 17892 12462 5616 2767 1446 901 581 418 269 1351 1330 1368 1256 1150 529 727 1062 1381 1898 2684 3537 4399 4678 4239 2213 3938 7212 11199 10925 7574 15894 17913 9196 4189 2089 1189 790 522 330 1480 1527 1475 1379 1309 683 923 1280 1772 2501 3345 4279 4932 4933 4084 3174 5636 10042 12723 9515 11401 19316 13553 6081 2906 1476 876 580 382 279 1472 1516 1380 1369 1239 590 795 1134 1470 2110 2942 4014 4855 5088 4726 2382 4318 7731 12026 11713 
517 756 900 1299 1921 2686 3739 4811 5416 4821 2502 4686 9081 12860 10315 10435 14080 9885 5149 2621 1524 866 564 390 276 1309 1301 1291 1272 1142 596 799 1136 1577 2213 3097 4082 5049 5105 4360 3485 6464 11317 12244 7847 7714 12841 12614 7186 3674 2057 1250 778 514 355 1222 1302 1394 1230 1198 573 744 1033 1419 2120 2977 3989 5376 6011 5300 2809 5191 9783 14183 11487 11455 15719 10912 5721 2966 1586 1017 620 496 344 1467 1468 1473 1346 1239 682 902 1210 1791 2482 3573 4669 5725 5774 4886 3824 7249 12580 14055 8862 8382 14582 14143 8054 4062 2251 1275 815 565 363 1410 1533 1483 1381 1331 
4032 5103 5304 4647 3461 2433 1684 1116 813 585 1112 1304 1316 1387 1336 359 575 857 1305 2268 4160 8120 12542 10949 6129 8528 10724 8157 4933 2676 4668 5493 5324 4120 3011 2059 1422 1054 685 589 1248 1365 1442 1488 1371 338 494 739 1161 1859 3314 6300 11274 13376 8748 7210 10686 10134 6686 3829 4410 5489 5746 5046 3822 2605 1852 1335 865 678 1314 1384 1514 1532 1520 413 613 910 1501 2516 4889 8914 13987 12001 6688 9286 11518 8861 5372 3047 5204 6071 5742 4519 3386 2196 1569 1042 781 573 1393 1529 1571 1611 1458 364 520 767 1179 1916 3505 6843 12447 14441 9412 7517 11423 10843 7197 4127 
2219 2796 3006 3035 2709 2222 1810 1431 1005 832 1049 1181 1413 1521 1528 55 114 197 322 736 2365 20810 32284 2913 794 6720 5112 3380 2111 1431 2648 3187 3121 2983 2637 2120 1664 1250 975 678 1132 1349 1533 1725 1677 62 108 150 322 610 1636 6802 104288 8802 1876 7567 6304 4430 2920 1823 2499 2833 3222 3118 2835 2372 1960 1489 1089 850 1081 1282 1425 1585 1712 85 158 208 444 938 3038 23420 36217 3788 1098 7217 5208 3625 2322 1576 2878 3365 3454 3164 2851 2260 1777 1368 1046 805 1295 1521 1564 1801 1833 49 83 125 250 475 1212 6336 109890 8310 1445 7840 6784 4782 3067 1920 
10996 10774 6899 3777 2099 1287 774 543 400 251 1062 1057 1050 1044 1024 386 535 770 1046 1519 2240 3307 4495 5690 5663 2718 7792 26323 21306 6231 12028 9272 5394 2937 1670 1084 703 512 363 293 1145 1156 1091 1098 984 367 479 651 943 1330 1926 2819 4106 5312 6048 2114 4790 15423 33346 11858 11811 11818 7348 4063 2335 1438 906 651 439 330 1166 1222 1218 1156 1079 411 624 828 1189 1669 2480 3506 4972 6099 6170 3180 8638 29116 23269 6845 13303 10036 5655 3008 1815 1198 728 489 356 272 1185 1219 1285 1141 1148 438 512 765 1052 1397 2165 3030 4459 6002 6490 1917 5019 16407 35841 12635 
830 1117 1469 1915 2538 3070 3633 3615 3181 2604 1758 2561 3766 5013 5695 2435 6888 26866 22942 5928 2014 926 530 343 205 1894 1778 1672 1410 1221 962 1290 1790 2265 2879 3570 3726 3600 2978 2408 2211 3250 4469 5628 5765 1837 4372 14443 36852 12031 3655 1643 859 523 285 1961 1880 1761 1576 1353 853 1206 1617 2049 2740 3414 3798 3935 3496 2859 1898 2833 4126 5343 6186 2850 7952 29575 25159 6610 2514 1212 695 432 256 1954 1963 1705 1597 1315 1114 1531 1993 2617 3356 3997 4157 3930 3571 2694 2458 3674 5045 6233 6419 1824 4503 15790 41033 13188 3891 1621 807 503 271 2088 2128 1982 1725 1545 
1184 1926 3660 6972 11765 12030 7203 3697 1993 1207 2513 2656 2774 2432 2183 1566 2218 3328 4410 5230 5090 4254 3175 2126 1502 2337 2755 3089 3159 2811 1504 2742 5267 9912 13833 10106 5480 2926 1698 1008 2820 2831 2763 2414 2001 1353 1992 2810 3930 5041 5642 5048 3952 2747 1907 2195 2711 3116 3258 3174 1337 2230 3871 7564 12823 13128 7848 4119 2269 1367 2700 3024 2940 2657 2259 1649 2463 3519 4664 5701 5675 4466 3454 2330 1715 2467 3115 3373 3436 3055 1738 3083 5665 10837 15160 11151 6059 3175 1735 1150 3011 3117 3064 2684 2146 1515 2172 3224 4341 5664 6269 5609 4282 3106 2118 2410 3004 3432 3648 3368 
1616 2104 2561 2818 2988 2867 2397 1947 1541 1172 1222 1455 1650 2118 2353 112 220 403 1058 4783 93615 8005 1432 506 241 3702 3256 2560 1946 1392 1962 2467 2790 3218 3112 2821 2389 1856 1370 1155 1426 1733 2032 2267 2326 125 180 393 815 2547 19196 42641 3730 1108 465 4103 3767 3070 2320 1661 1835 2302 2839 3178 3334 3136 2705 2203 1685 1277 1290 1645 1996 2281 2458 165 267 510 1460 6072 106048 9783 1991 676 358 4150 3573 2700 2123 1597 2100 2656 3192 3378 3376 3052 2557 1963 1566 1175 1549 1894 2189 2465 2552 99 178 307 724 2209 19246 44057 3311 886 350 4271 4068 3374 2552 1877 
940 1307 1934 2795 3841 4994 5592 4744 3795 2734 2496 3142 3942 4332 3929 2542 4702 8758 12642 9978 5458 2992 1629 986 635 2115 2101 2120 1928 1645 1154 1683 2344 3461 4641 5585 5354 4451 3196 2215 2916 3832 4324 4285 3677 1928 3649 6697 11463 12149 7742 4031 2367 1282 834 1949 2214 2122 1932 1799 983 1385 2058 3134 4163 5485 5966 5272 3995 2775 2638 3559 4436 4572 4395 2908 5250 9612 13777 10995 5967 3325 1887 1071 725 2194 2278 2221 2113 1844 1266 1830 2602 3811 5130 6123 5903 4830 3485 2446 3152 4068 4782 4918 4195 2223 3935 7327 12802 13862 8516 4513 2588 1432 951 2351 2465 2518 2276 1985 
750 1235 2935 8598 27350 18681 5534 2134 1048 566 2599 2498 2419 2090 1720 1442 1936 2405 3105 3729 3797 3344 2883 2059 1618 1933 2521 3035 3351 3417 1127 2125 5192 16699 30324 10608 3633 1671 863 518 2658 2552 2378 1901 1561 1215 1691 2224 2941 3592 3836 3844 3178 2469 1902 1721 2291 2878 3329 3473 846 1570 3412 9597 29858 20645 6412 2550 1246 724 2877 2805 2686 2208 1846 1549 2166 2848 3470 4128 4004 3755 3046 2188 1732 2067 2749 3298 3597 3484 1051 2144 5540 17904 32952 11341 3710 1621 885 495 2925 2805 2491 2154 1759 1392 1844 2494 3197 3950 4288 4091 3559 2778 2013 1934 2402 3074 3647 3870 
