579 808 1146 1470 2097 2951 3744 4433 4505 3878 2293 3859 6047 8564 8585 7693 15361 14995 7106 3271 1677 940 619 357 267 1368 1450 1407 1297 1092 775 978 1343 1893 2625 3636 4407 4930 4523 3703 3160 5215 8125 9637 7765 5347 12200 17792 11250 5105 2516 1405 872 559 418 1452 1503 1489 1369 1258 630 892 1288 1629 2212 3060 4108 4876 4763 4108 2401 3982 6632 9223 9054 7958 16555 15959 7835 3508 1908 1157 729 451 326 1483 1532 1511 1410 1204 771 1082 1491 2015 2759 3706 4816 5142 4725 3908 3246 5570 8779 10346 8417 5725 12799 19360 12028 5660 2634 1384 844 521 350 1679 1651 1614 1541 1405 
180 271 417 642 1056 1797 3684 8424 17090 14658 10684 16204 10629 5048 2500 4224 4472 3858 3038 2211 1657 1162 852 604 482 1065 1134 1231 1254 1234 275 348 570 861 1453 2714 5940 13224 18759 10442 14869 14738 7645 3626 1750 4218 4703 4331 3518 2743 1935 1407 1030 762 531 1018 1103 1217 1328 1254 247 340 457 722 1233 2132 4206 9352 18882 16301 12130 17545 11765 5634 2748 4790 4886 4160 3316 2489 1775 1217 941 710 549 1126 1281 1284 1330 1389 274 392 560 900 1520 2901 6406 14741 20927 11386 16567 16492 8399 3949 2083 4595 5093 4883 4025 2945 2137 1562 1152 895 616 1148 1259 1364 1369 1425 
4102 4452 4180 3473 2563 1866 1381 972 722 529 1018 1070 1191 1301 1283 206 320 478 735 1227 2437 5284 12984 19695 10939 15730 14847 7170 3275 1744 4330 4394 3905 3010 2209 1620 1162 872 656 497 1135 1179 1194 1189 1196 210 276 438 619 1002 1905 3781 8367 17762 16504 11884 17338 10779 4922 2488 4342 4664 4446 3512 2724 1943 1386 1029 781 575 1056 1126 1256 1266 1249 234 348 567 794 1367 2645 5758 13282 20489 11605 16478 15497 7599 3566 1865 4805 4910 4266 3273 2444 1758 1252 927 713 518 1209 1362 1378 1415 1392 204 267 396 660 1043 1926 3989 9453 19690 17794 13129 19455 11741 5404 2592 
274 584 2178 22722 25710 2334 647 302 150 98 2168 2071 1840 1598 1322 1111 1429 1868 2373 2782 3053 3046 2769 2304 1921 1707 2453 3129 4152 4473 497 1434 6571 128550 6800 1509 521 234 120 86 2249 2010 1771 1479 1253 1077 1320 1663 2208 2597 3010 3307 3068 2635 2101 1544 2143 2840 3840 4511 345 778 2715 26007 29991 2832 890 391 189 88 2238 2264 1979 1776 1430 1161 1622 2009 2543 2932 3370 3296 2962 2521 2048 1911 2631 3588 4413 4879 419 1189 5772 136427 6459 1236 444 215 123 75 2290 2132 1918 1615 1302 1070 1343 1836 2286 2802 3205 3540 3321 2851 2274 1736 2305 3198 4067 4907 
531 664 1047 1673 2676 4632 7299 9354 7882 5120 4532 6410 7341 6157 4371 4305 5930 6759 5768 4163 2606 1754 1175 852 585 1383 1573 1603 1622 1472 619 867 1390 2201 3665 6001 9019 9393 6762 3976 5716 7397 7246 5319 3505 3678 5344 6834 6662 4996 3271 2365 1505 1009 751 1424 1626 1665 1709 1545 524 791 1132 1741 2902 4954 8066 9937 8395 5571 4792 6964 7799 6666 4558 4774 6530 7145 6069 4394 2955 1919 1223 890 639 1562 1684 1623 1714 1551 687 1005 1487 2442 3958 6708 9787 10240 7443 4537 6177 8148 8009 6187 3816 4105 6133 7764 7502 5624 3886 2547 1659 1099 795 1490 1708 1892 1811 1804 
379 505 627 894 1326 1972 2924 4220 5796 6452 2470 5996 17562 23351 8534 9777 8307 5186 3062 1821 1082 752 516 344 258 1113 1101 1109 1044 1016 438 548 851 1134 1640 2450 3637 5310 6442 6194 3968 11129 26821 15537 5368 9271 9958 7126 4074 2456 1476 912 641 480 337 1082 1110 1136 1114 1045 392 546 783 966 1522 2267 3220 4815 6541 7230 2856 7048 20338 26940 9728 11190 9369 5992 3460 2137 1222 886 601 431 299 1161 1274 1206 1244 1154 423 609 817 1226 1697 2737 4093 5740 7059 6809 4144 11510 28876 17052 5511 10183 10841 7553 4459 2612 1567 1068 700 476 380 1185 1260 1294 1312 1154 
889 1282 1857 2648 3669 4710 5116 4676 3599 2556 2364 3269 3935 4379 4054 2539 4735 9079 13107 9833 5125 2670 1499 940 607 1997 2019 2011 1840 1518 1131 1657 2265 3343 4465 5317 5243 4283 3158 2178 2837 3843 4431 4350 3837 2009 3635 7037 12174 12652 7723 3975 2193 1314 839 2004 2198 2133 1872 1775 965 1424 2071 2887 4091 5172 5653 5116 3880 2781 2594 3379 4322 4741 4457 2722 5445 9951 14478 10921 5882 3067 1746 1060 725 2144 2315 2214 1979 1836 1259 1838 2609 3885 5039 6139 5825 4923 3572 2532 3192 4172 4925 4978 4407 2203 4141 7710 13823 14207 8669 4502 2353 1391 864 2347 2384 2441 2375 2017 
661 875 1148 1517 2081 2652 3319 3736 3818 3200 1774 2887 4596 7152 8652 5956 21384 26309 7557 2761 1115 635 368 232 156 1585 1484 1365 1217 1127 764 1016 1354 1896 2478 3008 3670 3936 3548 3024 2308 3762 6062 8249 8351 3804 11743 33286 15094 4723 2015 1013 610 424 243 1516 1563 1471 1321 1188 729 924 1203 1628 2280 2931 3690 4008 3985 3456 1915 3171 5022 7678 9349 6918 23271 28878 8694 3085 1448 778 458 308 199 1682 1595 1483 1354 1218 851 1079 1448 2064 2565 3385 3874 4180 3807 3162 2449 3939 6282 8930 9022 3839 12114 34966 15863 4866 1842 927 541 352 240 1645 1631 1519 1443 1244 
1297 2065 3284 5039 7487 8135 6560 4239 2512 1569 2411 2937 3030 2880 2635 1649 2690 4115 6219 7499 6943 4899 3203 2030 1321 2626 2960 3003 2813 2446 1651 2664 4195 6566 8524 7941 5433 3466 2185 1337 2753 3042 3076 2838 2434 1393 2095 3384 5215 7301 7651 6184 4178 2669 1736 2524 2786 3059 2983 2659 1365 2052 3413 5430 7672 8598 6910 4446 2683 1751 2557 2981 3187 3151 2647 1739 2609 4319 6377 7827 7146 5120 3269 2091 1380 2672 2995 2990 2769 2517 1754 2905 4654 7355 9483 8680 6062 3772 2337 1498 2993 3447 3468 3266 2751 1518 2409 3750 5730 8010 8527 6890 4621 2883 1898 2615 3159 3363 3359 2956 
4078 5681 6662 5781 4268 2766 1802 1224 804 570 1265 1377 1434 1449 1388 508 749 1078 1736 2803 4601 7222 8585 6997 4362 5672 7810 7887 5745 3588 5292 6973 6951 5421 3634 2348 1612 1041 732 543 1380 1537 1513 1445 1420 461 650 943 1506 2323 3937 6361 8736 8616 6048 4758 7452 9142 7381 4984 4391 6231 7257 6335 4558 3010 2012 1309 910 600 1395 1483 1612 1445 1434 590 845 1234 1812 3028 5052 7730 9199 7683 4856 6156 8797 8572 6422 3935 5564 7398 7425 6072 3911 2578 1711 1116 766 575 1489 1567 1606 1628 1457 498 687 1045 1605 2593 4165 6739 9405 9129 6363 5216 7917 9664 8043 5252 
856 1119 1436 1907 2306 2837 3071 3176 2873 2264 1532 2280 3173 4302 5271 1060 3377 27216 29879 3607 1131 447 239 140 103 1769 1716 1530 1354 1145 980 1228 1740 2119 2689 3079 3259 3140 2737 2181 1976 2751 3904 5160 5718 935 2236 9336 82454 9968 2389 896 462 226 142 1976 1910 1711 1476 1367 936 1231 1600 2166 2698 3146 3511 3422 3243 2609 1740 2424 3538 4903 6015 1389 4502 32100 34761 4582 1414 645 324 201 123 2078 1933 1833 1556 1317 1086 1482 1953 2405 3004 3508 3583 3418 2854 2392 2141 3015 4275 5637 6215 755 1978 9175 88067 9855 2071 751 357 211 113 2103 2051 1949 1644 1446 
163 228 300 472 681 1289 2301 4879 11036 17905 12443 29759 11781 3812 1631 4240 4071 3359 2330 1753 1257 918 694 554 387 970 1005 1074 1079 1012 219 291 393 604 1033 1754 3414 7729 16562 16017 23653 22879 6918 2686 1246 4462 4362 3912 3031 2109 1603 1057 806 600 487 935 956 1008 1077 1116 206 255 363 564 844 1400 2565 5387 12276 19939 13828 32736 13511 4462 1910 4765 4291 3569 2605 1951 1368 1024 735 563 419 1011 1091 1178 1175 1151 218 291 428 688 1079 1929 3916 8774 18632 18339 26425 25776 7733 2823 1292 4994 5134 4386 3439 2485 1864 1272 967 695 519 1076 1139 1262 1252 1198 
2990 2827 2505 1983 1588 1211 966 735 558 422 733 835 940 959 1008 18 37 45 42 84 153 315 884 4314 113487 14914 1992 616 304 140 3125 2749 2337 1945 1437 1074 855 636 534 454 832 842 939 1046 1071 19 38 41 55 85 160 253 666 2161 16968 91759 5327 1311 498 270 3307 2979 2562 2076 1632 1255 942 801 592 491 752 883 929 1044 1050 18 31 46 68 132 219 402 1150 4987 120675 16928 2485 772 365 185 3361 3106 2657 2082 1524 1193 961 742 565 481 905 985 1037 1132 1060 21 24 33 49 67 134 279 531 1888 17003 101362 4747 1078 462 220 
1140 1473 1894 2297 2817 3155 3104 2844 2242 1794 1488 1992 2541 3262 3625 448 1002 3101 22496 35813 3861 1135 512 271 139 2398 2245 1931 1622 1291 1380 1676 2282 2716 3178 3215 3148 2706 2087 1621 1762 2402 3030 3530 3756 415 854 2111 8255 78824 11525 2543 1042 446 254 2612 2370 2151 1743 1539 1179 1570 2084 2535 3071 3346 3383 2988 2482 1971 1665 2138 2779 3402 3725 535 1279 4020 25653 40304 4871 1595 647 351 200 2477 2321 2075 1750 1394 1535 1968 2404 3049 3477 3687 3420 2859 2346 1794 1940 2677 3357 4083 4321 323 667 1864 8055 85644 11576 2250 816 390 198 2747 2675 2409 2084 1705 
210 297 554 1227 3366 17763 44767 6560 1874 794 4014 3818 3337 2397 1864 2081 2528 3062 3317 3217 2807 2257 1867 1405 1035 1402 1781 1977 2170 2219 320 496 984 2263 7954 50557 18069 3948 1425 642 4214 3728 2977 2227 1633 1850 2301 2912 3293 3469 3198 2694 2171 1611 1226 1327 1639 1925 2261 2351 278 437 725 1535 4317 20064 49335 7878 2355 1013 4443 4033 3319 2708 1934 2250 2739 3153 3694 3456 3134 2457 1914 1396 1126 1507 1845 2107 2350 2419 259 457 903 2209 8114 55676 19021 3776 1319 593 4666 4264 3426 2420 1800 2058 2642 3325 3781 3977 3598 3012 2313 1750 1404 1513 1882 2109 2432 2625 
1482 2945 5913 12614 14959 8947 4203 2139 1141 748 2051 2237 2175 1994 1743 1134 1680 2383 3323 4274 4736 4552 3700 2697 1920 2389 3166 3837 4095 3685 2199 4287 8823 15626 12814 6263 3094 1584 943 663 2299 2277 2140 1913 1613 1017 1449 1989 2802 3852 4712 5016 4385 3243 2413 2227 3006 3735 4023 4144 1691 3157 6548 13397 16593 9849 4608 2324 1361 845 2290 2460 2294 2163 1873 1264 1826 2529 3425 4518 5161 4969 4140 2925 2087 2782 3565 4200 4350 3982 2412 4609 9806 17055 14038 7050 3357 1771 1046 644 2531 2515 2350 2070 1790 1164 1605 2218 3271 4317 5163 5390 4678 3630 2570 2424 3186 3974 4530 4474 
1720 2548 3538 4623 5059 4803 3722 2552 1902 1344 1717 1986 2243 2424 2386 861 1563 2703 5246 9789 13043 8943 4771 2497 1382 3415 3591 3321 2804 2140 2136 3121 4444 5305 5372 4658 3372 2320 1638 1123 1937 2267 2477 2472 2417 805 1320 2195 4223 7947 13375 12549 7073 3604 2070 3476 3657 3774 3220 2725 1921 2839 3942 5152 5723 5381 4124 2982 2027 1451 1953 2297 2478 2609 2458 1056 1719 3053 5974 11318 14665 10304 5390 2800 1605 3756 3973 3803 3115 2506 2478 3530 4793 5853 5924 5146 3883 2680 1829 1289 2251 2644 2758 2811 2723 863 1351 2333 4434 8806 14787 13859 7795 4020 2210 3974 4234 4093 3574 2945 
