3088 3867 4273 4039 3378 2655 1846 1403 1047 745 1160 1314 1489 1491 1464 326 383 718 1248 2444 5547 14493 21963 10103 4105 8220 7612 5211 3384 2025 3555 4231 4324 3773 3023 2275 1695 1198 823 665 1300 1363 1558 1566 1541 285 401 595 1050 1839 3806 9274 21522 16825 6704 7495 8293 6728 4235 2687 3331 4105 4602 4444 3683 2822 2025 1480 1113 815 1288 1495 1587 1667 1709 364 508 860 1385 2815 6413 15861 23972 11518 4562 8926 8295 5971 3781 2370 3988 4483 4860 4276 3313 2513 1871 1338 1036 740 1379 1477 1717 1869 1718 272 389 584 1008 2031 4050 10203 23435 18329 7178 8262 9045 7335 4796 3022 
3139 4676 6064 6634 5462 3886 2606 1774 1143 853 1478 1648 1780 1739 1705 667 1025 1515 2561 4391 7544 9802 8941 5671 3341 5201 6269 5978 4690 3227 3778 5465 6726 6390 4737 3198 2169 1469 1053 665 1591 1771 1699 1715 1664 569 918 1372 2058 3259 6012 8969 10004 7280 4393 4363 5863 6278 5518 4039 3371 5068 6634 7059 5810 4135 2915 1938 1220 860 1637 1825 1945 1908 1862 768 1072 1688 2783 4838 7951 10909 9555 6274 3539 5484 6831 6500 4993 3463 4232 5934 7330 6653 5080 3505 2304 1498 1058 729 1695 1949 1919 1921 1810 621 827 1369 2201 3709 6339 9786 11112 7857 4678 4811 6358 6802 5885 4303 
3763 3525 2967 2259 1656 1224 937 707 567 355 779 846 933 925 961 104 128 185 309 508 863 1631 3861 11340 27340 90816 8210 1602 534 288 3940 3447 2719 2025 1526 1113 858 623 445 360 905 913 953 1028 1024 132 153 247 362 476 771 1383 2720 6898 21061 22643 38924 3872 1188 518 4186 3801 3166 2360 1761 1362 1021 811 564 475 910 961 962 1056 993 143 212 278 403 632 994 1900 4417 12428 30013 102986 10088 2080 772 351 4341 3720 2942 2250 1592 1288 931 709 545 421 964 1016 1064 1106 1157 100 121 196 289 427 704 1371 2713 7293 22632 22262 40180 3461 991 391 
560 897 1304 2083 3503 6127 9462 10031 6876 4069 4213 5598 5892 5092 3818 3647 5266 6414 6185 4782 3325 2200 1503 1013 752 1616 1798 1821 1748 1664 785 1004 1700 2938 5025 8411 10726 9125 5639 3407 5210 6073 5985 4666 3161 3239 4654 6194 6791 6031 4284 2883 1889 1284 878 1599 1770 1971 1916 1796 611 938 1416 2239 3829 6509 9917 10564 7424 4442 4558 5701 6244 5284 4099 3847 5441 6685 6562 5066 3418 2370 1607 1064 788 1704 1878 1853 1872 1703 729 1096 1636 2796 4972 8275 10835 9207 5474 3263 5178 6101 5918 4746 3336 3112 4582 6374 6878 5872 4258 2803 1865 1294 874 1614 1819 1892 1904 1886 
455 896 1953 5667 25097 27638 6162 2076 868 521 2743 2642 2488 1992 1631 1462 1886 2537 3075 3390 3560 3130 2503 1977 1461 1785 2141 2641 3101 3111 783 1567 3573 12289 42612 13775 3858 1599 825 497 2844 2734 2347 1980 1488 1358 1748 2273 2905 3434 3703 3443 2801 2215 1734 1622 2024 2442 2978 3271 618 1040 2400 6781 28392 31057 7308 2546 1184 624 3146 3072 2637 2249 1786 1672 2161 2767 3414 3880 3940 3486 2788 2156 1570 1927 2510 3030 3296 3441 690 1387 3490 12853 46120 13986 3763 1448 723 418 3130 2909 2533 2125 1691 1473 1890 2415 3105 3628 3862 3660 3124 2487 1887 1720 2263 2817 3159 3574 
81 115 196 444 1026 3444 35507 21087 2652 839 5197 4619 3589 2470 1800 2212 2690 2976 3178 2796 2316 1879 1426 1128 894 1211 1477 1672 1829 1875 134 202 413 855 2300 10603 90201 7517 1781 706 5538 4559 3304 2226 1610 2212 2633 3121 3247 3258 2795 2165 1764 1395 1046 1202 1407 1665 1852 2017 105 166 308 566 1389 4478 40586 24191 3474 1129 5509 5070 3899 2709 1893 2387 2890 3304 3251 3013 2573 1961 1546 1086 983 1347 1581 1750 1872 2002 105 172 332 663 1940 10363 94626 7314 1552 641 5971 4808 3672 2506 1764 2295 2909 3386 3603 3424 2912 2478 1907 1485 1088 1356 1533 1835 2063 2082 
1114 2917 10483 45645 13165 3495 1219 600 336 193 1857 1846 1727 1517 1320 1050 1377 1733 2238 2881 3336 3398 3283 2813 2138 2084 2876 4063 5104 5461 2001 5796 25754 32558 6783 2183 999 566 366 226 1880 1870 1643 1465 1214 933 1197 1591 2041 2495 3139 3597 3379 3100 2423 1662 2524 3461 4773 5420 1382 3326 11384 46477 14152 3804 1489 763 443 260 1934 1934 1781 1526 1304 960 1301 1808 2223 2948 3355 3659 3147 2819 2169 2065 2925 4084 5294 5439 1905 5665 27644 34801 6840 2192 916 519 298 174 2110 2125 1871 1658 1367 975 1254 1707 2307 2951 3467 3897 3743 3504 2774 1929 2830 4084 5222 5977 
3165 3703 3848 3411 2809 2185 1564 1140 946 654 1024 1162 1297 1351 1365 177 291 435 825 1527 3516 9552 25086 15733 5296 10041 8454 5133 2950 1711 3432 3860 3846 3307 2574 1877 1409 1019 805 547 1112 1292 1366 1447 1350 200 324 472 708 1234 2392 5911 17188 25183 9560 9447 10171 6831 3983 2356 3538 4098 4196 3773 3132 2423 1793 1269 944 761 1151 1267 1417 1408 1508 263 369 554 1017 1755 3927 10737 28121 18101 6067 11271 9455 5780 3343 1914 3900 4353 4177 3593 2866 2166 1475 1231 836 636 1275 1334 1470 1576 1537 175 296 413 667 1268 2498 6207 18557 27973 10074 10543 10837 7622 4312 2460 
3153 2947 2600 2079 1613 1297 958 791 602 456 788 873 950 973 1026 25 52 79 107 177 316 676 1894 10926 72727 25710 4549 1499 675 361 3324 3033 2573 2054 1499 1177 920 666 560 455 890 949 1046 1109 1063 47 53 76 108 206 330 539 1456 4885 52192 56607 11324 3018 1247 633 3424 3276 2880 2389 1845 1461 1112 855 645 542 847 1000 979 1094 1091 45 81 82 144 235 429 883 2624 13468 82848 28950 5732 1914 923 452 3628 3386 2858 2303 1761 1274 1035 780 645 445 940 998 1187 1152 1177 30 38 67 92 140 242 479 1225 4424 54633 60762 11541 2855 1147 562 
989 1318 1785 2216 2843 3278 3335 3040 2466 2036 1576 2206 2915 3533 3977 933 2279 7326 34871 18152 4214 1545 736 423 253 2133 2023 1843 1517 1278 1273 1671 2179 2750 3193 3536 3460 3030 2391 1782 1951 2619 3408 3930 4080 850 1767 4516 17871 40290 9107 2781 1284 668 381 2266 2332 2108 1815 1533 1132 1539 1935 2542 3225 3624 3774 3401 2934 2145 1802 2377 3303 3949 4387 1244 2870 8930 40133 21225 5115 1992 897 558 326 2476 2308 2002 1777 1466 1398 1755 2291 3009 3488 3943 3682 3240 2645 2035 2109 2962 3697 4406 4383 740 1634 4431 19037 42933 9410 2778 1138 606 339 2490 2407 2269 2015 1714 
